nominal_head_id,nominal_head_form,nominal_head_upos,nominal_head_deprel,head_number,head_frequency,dependent_frequency,modifier_to_head_ratio,dependent_id,dependent_form,dependent_upos,dependent_deprel,distance,position,num_nouns_before,num_adjs_before,num_adjs_after,np_depth,num_dependents_head,num_dependents_dependent,ezafe_label,relative_position_in_sent,np_deprel_pattern,source_file
34.0,ādūgīh,NOUN,nsubj,Sing,2,1,0.49999750001249993,32.0,=m,PRON,nmod,2.0,2,10,3,1,1,2,0,0,0.85,nmod det,DD-K35.conllu
34.0,ādūgīh,NOUN,nsubj,Sing,2,52,25.999870000649995,33.0,čand,DET,det,1.0,2,10,3,1,1,2,0,0,0.85,nmod det,DD-K35.conllu
37.0,must,NOUN,obl,Sing,3,868,289.33236889210366,36.0,ān,DET,det,1.0,2,11,3,1,2,3,0,0,0.925,case det conj,DD-K35.conllu
2.0,čār,NOUN,obl,Sing,8,0,0.0,5.0,bōxtārīh,NOUN,nmod,3.0,1,0,0,0,3,3,4,1,0.041666666666666664,nmod conj case,DD-K35.conllu
5.0,bōxtārīh,NOUN,nmod,Sing,3,0,0.0,10.0,hāwištān,NOUN,nmod,5.0,1,1,0,0,2,4,1,1,0.10416666666666667,det case conj nmod,DD-K35.conllu
12.0,wihān,NOUN,conj,Sing,8,52,6.499991875010156,11.0,čand,PRON,det,1.0,2,4,0,0,2,2,0,0,0.25,det acl:relcl,DD-K35.conllu
20.0,nigerīd,NOUN,obl,Sing,1,1,0.9999900000999989,19.0,xūbīhā,ADV,advmod,1.0,2,5,0,0,2,3,0,0,0.4166666666666667,case advmod nmod,DD-K35.conllu
20.0,nigerīd,NOUN,obl,Sing,1,0,0.0,23.0,pursišn,NOUN,nmod,3.0,1,5,0,0,2,3,2,1,0.4166666666666667,case advmod nmod,DD-K35.conllu
23.0,pursišn,NOUN,nmod,Sing,47,120,2.5531909461295856,22.0,ham,DET,det,1.0,2,6,0,0,1,2,0,0,0.4791666666666667,det det,DD-K35.conllu
27.0,māh,NOUN,obl,Sing,115,0,0.0,28.0,šahrewar,PROPN,nmod,1.0,1,7,0,0,1,2,0,0,0.5625,case nmod,DD-K35.conllu
39.0,hangām,NOUN,nsubj,Sing,27,5,0.18518511659810497,40.0,andak,ADV,advmod,1.0,1,12,0,0,2,2,0,0,0.8125,advmod conj,DD-K35.conllu
47.0,pursišn,NOUN,obj,Sing,47,120,2.5531909461295856,46.0,ham,DET,det,1.0,2,14,0,0,1,1,0,0,0.9791666666666666,det,DD-K35.conllu
5.0,nibēsišnīh,NOUN,obj,Sing,1,1,0.9999900000999989,4.0,hamǰādagīhā,ADV,advmod,1.0,2,0,0,2,1,1,0,0,0.29411764705882354,advmod,DD-K35.conllu
4.0,dibīr,NOUN,obl,Sing,1,314,313.99686003139965,5.0,=ēw,DET,det,1.0,1,0,0,0,1,2,0,0,0.16,case det,DD-K35.conllu
7.0,pursišn,NOUN,obj,Sing,47,0,0.0,10.0,paččēn,NOUN,nmod,3.0,1,1,0,0,2,2,2,0,0.28,nmod acl:relcl,DD-K35.conllu
10.0,paččēn,NOUN,nmod,Sing,12,120,9.999991666673612,9.0,ham,DET,det,1.0,2,2,0,0,1,2,0,0,0.4,case det,DD-K35.conllu
18.0,pursišn,NOUN,obj,Sing,47,158,3.3617014124039546,17.0,harw,DET,det,1.0,2,5,0,0,1,2,0,0,0.72,det nummod,DD-K35.conllu
18.0,pursišn,NOUN,obj,Sing,47,314,6.680849642372416,19.0,=ēw,NUM,nummod,1.0,1,5,0,0,1,2,0,0,0.72,det nummod,DD-K35.conllu
21.0,dar,NOUN,obl,Sing,31,314,10.12902899063581,22.0,=ēw,NUM,nummod,1.0,1,6,0,0,1,2,0,0,0.84,case nummod,DD-K35.conllu
22.0,āgāhīhā,NOUN,nsubj,Sing,1,868,867.9913200867991,19.0,ān,DET,det,3.0,2,0,1,2,2,2,0,0,0.55,det nmod,DD-K35.conllu
22.0,āgāhīhā,NOUN,nsubj,Sing,1,0,0.0,21.0,amāh,PRON,nmod,1.0,2,0,1,2,2,2,1,1,0.55,det nmod,DD-K35.conllu
26.0,dastwarān,NOUN,advcl,Plur,38,868,22.84209925207914,24.0,ān,DET,det,2.0,2,2,1,2,5,6,0,0,0.65,mark nsubj case det nmod acl:relcl,DD-K35.conllu
26.0,dastwarān,NOUN,advcl,Plur,38,3,0.07894734764543482,25.0,pēšēnīgān,NOUN,nmod,1.0,2,2,1,2,5,6,0,0,0.65,mark nsubj case det nmod acl:relcl,DD-K35.conllu
36.0,dastwar,NOUN,conj,Sing,38,0,0.0,38.0,amāh,PRON,nmod,2.0,1,5,3,0,2,2,1,1,0.9,cc nmod,DD-K35.conllu
12.0,dar,NOUN,obl,Sing,31,120,3.8709664932366152,11.0,ham,DET,det,1.0,2,2,0,1,1,3,0,0,0.5,det case det,DD-K35.conllu
16.0,dastwarān,NOUN,conj,Plur,38,0,0.0,18.0,=mān,PRON,nmod,2.0,1,3,0,1,2,1,1,1,0.6666666666666666,nmod,DD-K35.conllu
4.0,gōwišn,NOUN,dislocated:topic,Sing,44,172,3.909090020661359,1.0,pas,ADV,advmod,3.0,2,0,0,2,3,5,0,0,0.10810810810810811,advmod advmod case nmod acl:relcl,DD-K35.conllu
4.0,gōwišn,NOUN,dislocated:topic,Sing,44,229,5.204544271694483,2.0,=iz,ADV,advmod,2.0,2,0,0,2,3,5,0,0,0.10810810810810811,advmod advmod case nmod acl:relcl,DD-K35.conllu
4.0,gōwišn,NOUN,dislocated:topic,Sing,44,0,0.0,7.0,dastwar,NOUN,nmod,3.0,1,0,0,2,3,5,2,1,0.10810810810810811,advmod advmod case nmod acl:relcl,DD-K35.conllu
7.0,dastwar,NOUN,nmod,Sing,38,868,22.84209925207914,6.0,ān,DET,det,1.0,2,1,0,2,1,2,0,0,0.1891891891891892,det det,DD-K35.conllu
10.0,ēwēnag,NOUN,obl,Sing,110,34,0.3090908809917381,9.0,any,DET,det,1.0,2,2,0,2,1,1,0,0,0.2702702702702703,det,DD-K35.conllu
12.0,ǰuddādestānīh,NOUN,nsubj,Sing,3,38,12.666624444585185,11.0,ēč,DET,det,1.0,2,3,0,2,1,1,0,0,0.32432432432432434,det,DD-K35.conllu
19.0,sahišn,NOUN,obl,Sing,9,0,0.0,21.0,šnāyišn,NOUN,nmod,2.0,1,4,0,2,3,2,2,0,0.5135135135135135,nmod case,DD-K35.conllu
21.0,šnāyišn,NOUN,nmod,Sing,10,10,0.9999990000010001,23.0,drust,ADJ,amod,2.0,1,5,0,2,2,2,1,1,0.5675675675675675,case amod,DD-K35.conllu
27.0,mard,NOUN,obl,Sing,156,2,0.012820511998685127,29.0,dēnāgāh,ADJ,amod,2.0,1,6,1,1,2,4,1,1,0.7297297297297297,case amod acl:relcl acl:relcl,DD-K35.conllu
7.0,dānišn,NOUN,obl,Sing,14,1,0.0714285204081997,6.0,čihrag,ADJ,amod,1.0,2,0,1,4,4,4,0,0,0.23333333333333334,case amod conj conj,DD-K35.conllu
9.0,baxšišnīh,NOUN,conj,Sing,1,0,0.0,12.0,menišn,NOUN,nmod,3.0,1,1,1,4,3,1,3,1,0.3,nmod,DD-K35.conllu
12.0,menišn,NOUN,nmod,Sing,26,73,2.807691227811066,11.0,weh,ADJ,amod,1.0,2,2,2,3,2,3,0,0,0.4,det amod nmod,DD-K35.conllu
12.0,menišn,NOUN,nmod,Sing,26,0,0.0,13.0,mānsr,NOUN,nmod,1.0,1,2,2,3,2,3,1,0,0.4,det amod nmod,DD-K35.conllu
13.0,mānsr,NOUN,nmod,Sing,6,2,0.33333277777870374,14.0,wizārišnīg,ADJ,amod,1.0,1,3,2,3,1,1,0,0,0.43333333333333335,amod,DD-K35.conllu
16.0,nigēzišn,NOUN,conj,Sing,3,0,0.0,18.0,dēn,NOUN,nmod,2.0,1,4,3,2,2,2,1,1,0.5333333333333333,cc nmod,DD-K35.conllu
20.0,nimāyišn,NOUN,nsubj,Sing,7,24,3.4285665306192423,19.0,rōšntar,ADJ,amod,1.0,2,6,4,1,2,2,0,0,0.6666666666666666,amod nmod,DD-K35.conllu
20.0,nimāyišn,NOUN,nsubj,Sing,7,1,0.14285693877580175,25.0,warzišn,VERB,nmod,5.0,1,6,4,1,2,2,3,1,0.6666666666666666,amod nmod,DD-K35.conllu
28.0,bun,NOUN,obl,Sing,53,93,1.7547166500534621,27.0,dō,NUM,nummod,1.0,2,7,5,0,1,2,0,0,0.9333333333333333,case nummod,DD-K35.conllu
6.0,nimūdārīh,NOUN,nmod,Sing,5,13,2.5999948000104003,4.0,mādayān,ADJ,amod,2.0,2,0,1,0,2,4,0,0,0.6666666666666666,case amod det nmod,DD-K35.conllu
6.0,nimūdārīh,NOUN,nmod,Sing,5,0,0.0,8.0,āsnxrad,NOUN,nmod,2.0,1,0,1,0,2,4,1,1,0.6666666666666666,case amod det nmod,DD-K35.conllu
10.0,pēšēnīgān,NOUN,nmod,Plur,8,5,0.6249992187509766,8.0,hufraward,ADJ,amod,2.0,2,1,3,1,2,5,0,0,0.6666666666666666,det amod amod nmod appos,DD-K35.conllu
10.0,pēšēnīgān,NOUN,nmod,Plur,8,3,0.37499953125058594,9.0,pēšēnīg,ADJ,amod,1.0,2,1,3,1,2,5,0,0,0.6666666666666666,det amod amod nmod appos,DD-K35.conllu
10.0,pēšēnīgān,NOUN,nmod,Plur,8,1,0.12499984375019532,12.0,pēšōbāyān,NOUN,nmod,2.0,1,1,3,1,2,5,1,1,0.6666666666666666,det amod amod nmod appos,DD-K35.conllu
10.0,pēšēnīgān,NOUN,nmod,Plur,8,0,0.0,15.0,pōryōtkēšān,NOUN,appos,5.0,1,1,3,1,2,5,2,1,0.6666666666666666,det amod amod nmod appos,DD-K35.conllu
15.0,pōryōtkēšān,NOUN,appos,Plur,13,60,4.615381065091489,14.0,meh,ADJ,amod,1.0,2,3,4,0,1,2,0,0,1.0,det amod,DD-K35.conllu
7.0,nibēgān,NOUN,nsubj,Plur,8,868,108.49986437516954,4.0,ān,DET,det,3.0,2,0,0,6,2,3,0,0,0.14285714285714285,det nmod nmod,DD-K35.conllu
7.0,nibēgān,NOUN,nsubj,Plur,8,36,4.499994375007032,6.0,awēšān,PRON,nmod,1.0,2,0,0,6,2,3,1,1,0.14285714285714285,det nmod nmod,DD-K35.conllu
7.0,nibēgān,NOUN,nsubj,Plur,8,0,0.0,10.0,čimnimāyišnīh,NOUN,nmod,3.0,1,0,0,6,2,3,2,1,0.14285714285714285,det nmod nmod,DD-K35.conllu
11.0,zofrīh,NOUN,obl,Sing,1,0,0.0,12.0,bārīksaxwanīh,NOUN,nmod,1.0,1,2,0,6,1,2,0,0,0.22448979591836735,nmod case,DD-K35.conllu
16.0,bārīkwēnišnān,NOUN,obl,Plur,1,229,228.99771002289975,15.0,=z,ADV,advmod,1.0,2,4,0,6,2,3,0,0,0.32653061224489793,case advmod conj,DD-K35.conllu
25.0,padēxīh,NOUN,obl,Sing,1,5,4.999950000499995,22.0,andak,ADV,advmod,3.0,2,6,1,5,2,4,0,0,0.5102040816326531,case advmod advmod nmod,DD-K35.conllu
25.0,padēxīh,NOUN,obl,Sing,1,159,158.99841001589982,23.0,frāz,ADV,advmod,2.0,2,6,1,5,2,4,1,0,0.5102040816326531,case advmod advmod nmod,DD-K35.conllu
25.0,padēxīh,NOUN,obl,Sing,1,0,0.0,27.0,saxwan,NOUN,nmod,2.0,1,6,1,5,2,4,1,1,0.5102040816326531,case advmod advmod nmod,DD-K35.conllu
30.0,gumān,NOUN,nsubj,Sing,2,30,14.999925000374997,29.0,škeft,ADJ,amod,1.0,2,8,2,4,2,2,0,0,0.6122448979591837,amod nmod,DD-K35.conllu
30.0,gumān,NOUN,nsubj,Sing,2,1,0.49999750001249993,32.0,kamāgāhdān,ADJ,nmod,2.0,1,8,2,4,2,2,1,1,0.6122448979591837,amod nmod,DD-K35.conllu
37.0,čim,NOUN,obl,Sing,54,0,0.0,40.0,pursišnīhā,NOUN,nmod,3.0,1,9,3,3,2,2,2,1,0.7551020408163265,case nmod,DD-K35.conllu
40.0,pursišnīhā,NOUN,nmod,Sing,2,120,59.99970000149999,39.0,ham,DET,det,1.0,2,10,3,3,1,2,0,0,0.8163265306122449,det det,DD-K35.conllu
3.0,rāh,NOUN,nsubj,Sing,52,6,0.11538459319527053,2.0,nazdīktar,ADJ,amod,1.0,2,0,1,2,2,2,0,0,0.1875,amod nmod,DD-K35.conllu
3.0,rāh,NOUN,nsubj,Sing,52,0,0.0,6.0,wēzišn,NOUN,nmod,3.0,1,0,1,2,2,2,2,0,0.1875,amod nmod,DD-K35.conllu
6.0,wēzišn,NOUN,nmod,Sing,1,37,36.99963000369996,5.0,rāst,ADJ,amod,1.0,2,1,2,1,1,2,0,0,0.375,case amod,DD-K35.conllu
11.0,wizīr,NOUN,obl,Sing,21,1,0.04761902494332146,14.0,pēšōbāy,NOUN,nmod,3.0,1,2,2,1,3,2,3,1,0.6875,case nmod,DD-K35.conllu
14.0,pēšōbāy,NOUN,nmod,Sing,6,2,0.33333277777870374,13.0,frazānag,ADJ,amod,1.0,2,3,3,0,2,3,0,0,0.875,det amod nmod,DD-K35.conllu
14.0,pēšōbāy,NOUN,nmod,Sing,6,0,0.0,16.0,dēn,NOUN,nmod,2.0,1,3,3,0,2,3,1,1,0.875,det amod nmod,DD-K35.conllu
5.0,dānišn,NOUN,obj,Sing,14,52,3.714283061226385,3.0,čand,DET,det,2.0,2,0,0,0,2,3,0,0,0.35714285714285715,det nmod conj,DD-K35.conllu
5.0,dānišn,NOUN,obj,Sing,14,1,0.0714285204081997,4.0,=um,PRON,nmod,1.0,2,0,0,0,2,3,0,0,0.35714285714285715,det nmod conj,DD-K35.conllu
4.0,ēwēnag,NOUN,obj,Sing,110,0,0.0,3.0,ǰawāhirān,NOUN,nmod,1.0,2,2,0,1,1,1,0,0,0.21052631578947367,nmod,DD-K35.conllu
8.0,sūd,NOUN,nsubj,Sing,31,32,1.032257731529764,7.0,wuzurg,ADJ,amod,1.0,2,4,1,0,1,2,0,0,0.42105263157894735,amod amod,DD-K35.conllu
8.0,sūd,NOUN,nsubj,Sing,31,9,0.29032248699274615,9.0,xwēš,PRON,amod,1.0,1,4,1,0,1,2,0,0,0.42105263157894735,amod amod,DD-K35.conllu
19.0,wišōyēnīdārīh,NOUN,conj,Sing,1,0,0.0,18.0,druz,NOUN,nmod,1.0,2,11,1,0,1,2,0,0,1.0,cc nmod,DD-K35.conllu
4.0,kām,NOUN,advcl,Sing,36,0,0.0,3.0,ašmāh,PRON,nmod,1.0,2,0,0,6,2,2,0,0,0.10526315789473684,nmod conj,DD-K35.conllu
6.0,kunišn,NOUN,conj,Sing,29,1,0.03448274673008733,7.0,man,PRON,nmod,1.0,1,1,0,6,1,2,0,0,0.15789473684210525,cc nmod,DD-K35.conllu
15.0,āfrīn,NOUN,advcl,Sing,8,26,3.249995937505078,12.0,nōg,ADJ,amod,3.0,2,2,2,4,4,3,1,0,0.39473684210526316,amod advmod appos,DD-K35.conllu
15.0,āfrīn,NOUN,advcl,Sing,8,229,28.624964218794727,14.0,=iz,ADV,advmod,1.0,2,2,2,4,4,3,0,0,0.39473684210526316,amod advmod appos,DD-K35.conllu
15.0,āfrīn,NOUN,advcl,Sing,8,868,108.49986437516954,16.0,ān,PRON,appos,1.0,1,2,2,4,4,3,1,0,0.39473684210526316,amod advmod appos,DD-K35.conllu
16.0,ān,PRON,appos,Sing,266,13,0.04887217861382788,19.0,xwad,PRON,nmod,3.0,1,3,2,4,3,1,3,1,0.42105263157894735,nmod,DD-K35.conllu
19.0,xwad,PRON,nmod,Sing,40,0,0.0,18.0,=tān,PRON,nmod,1.0,2,3,2,4,2,3,0,0,0.5,det nmod conj,DD-K35.conllu
26.0,sar,NOUN,conj,Sing,43,229,5.3255801568418235,27.0,=iz,ADV,advmod,1.0,1,4,2,4,1,2,0,0,0.6842105263157895,cc advmod,DD-K35.conllu
12.0,hāmhāgān,NOUN,conj,Plur,1,229,228.99771002289975,13.0,=iz,ADV,advmod,1.0,1,2,0,0,1,2,0,0,0.9230769230769231,cc advmod,DD-K35.conllu
4.0,paččēn,NOUN,nsubj:outer,Sing,12,0,0.0,6.0,pursišn,NOUN,nmod,2.0,1,0,1,1,3,2,2,1,0.19047619047619047,parataxis nmod,DD-K35.conllu
8.0,pāsox,NOUN,conj,Sing,62,480,7.741934235171897,7.0,čiyōn,ADV,advmod,1.0,2,2,1,1,1,1,0,0,0.38095238095238093,advmod,DD-K35.conllu
19.0,čim,NOUN,obl,Sing,54,868,16.074071097394242,18.0,ān,DET,det,1.0,2,3,1,1,1,2,0,0,0.9047619047619048,det case,DD-K35.conllu
4.0,mard,NOUN,obj,Sing,156,43,0.27564100797173025,6.0,ahlaw,ADJ,amod,2.0,1,0,0,6,2,1,1,1,0.1111111111111111,amod,DD-K35.conllu
14.0,ātaxš,NOUN,conj,Sing,72,0,0.0,16.0,ohrmazd,PROPN,nmod,2.0,1,4,1,5,2,1,1,1,0.3888888888888889,nmod,DD-K35.conllu
31.0,dahišn,NOUN,obl,Sing,55,9,0.16363633388430293,32.0,mēnōyīg,ADJ,amod,1.0,1,7,4,2,3,3,0,0,0.8611111111111112,case amod conj,DD-K35.conllu
35.0,ān,PRON,conj,Sing,266,229,0.8609022232743526,34.0,=iz,ADV,advmod,1.0,2,8,5,1,2,3,0,0,0.9722222222222222,case advmod amod,DD-K35.conllu
35.0,ān,PRON,conj,Sing,266,11,0.0413533819040082,37.0,gētīyīg,ADJ,amod,2.0,1,8,5,1,2,3,1,1,0.9722222222222222,case advmod amod,DD-K35.conllu
9.0,wizēngarīh,NOUN,conj,Sing,1,37,36.99963000369996,8.0,rāst,ADJ,amod,1.0,2,3,1,0,1,2,0,0,0.5294117647058824,cc amod,DD-K35.conllu
13.0,mehīh,NOUN,nsubj,Sing,5,0,0.0,12.0,dāmān,NOUN,nmod,1.0,2,5,1,0,2,2,0,0,0.7647058823529411,nmod conj,DD-K35.conllu
3.0,hunar,NOUN,nsubj,Sing,9,0,0.0,5.0,rāstīh,NOUN,nmod,2.0,1,1,0,3,1,2,0,0,0.17647058823529413,det nmod,DD-K35.conllu
13.0,spās,NOUN,nsubj,Sing,16,0,0.0,16.0,kāmišngarīh,NOUN,nmod,3.0,1,5,2,1,2,2,1,0,0.7647058823529411,det nmod,DD-K35.conllu
16.0,kāmišngarīh,NOUN,nmod,Sing,10,0,0.0,15.0,yazad,NOUN,nmod,1.0,2,7,2,1,1,1,0,0,0.9411764705882353,nmod,DD-K35.conllu
3.0,paydāgīh,NOUN,nsubj,Sing,35,0,0.0,2.0,rāstīh,NOUN,nmod,1.0,2,1,0,0,1,1,0,0,0.16666666666666666,nmod,DD-K35.conllu
8.0,sūd,NOUN,nsubj,Sing,31,58,1.8709671383976973,7.0,=š,PRON,nmod,1.0,2,3,0,0,1,1,0,0,0.4444444444444444,nmod,DD-K35.conllu
9.0,kāmišngarīh,NOUN,conj,Sing,10,0,0.0,11.0,dādār,NOUN,nmod,2.0,1,4,0,0,2,3,1,1,0.5,cc nsubj nmod,DD-K35.conllu
16.0,abāyišn,NOUN,nmod,Sing,1,0,0.0,18.0,dādār,NOUN,nmod,2.0,1,8,0,0,2,3,1,1,0.8888888888888888,det case nmod,DD-K35.conllu
3.0,zēn,NOUN,nsubj,Sing,3,58,19.333268889103703,2.0,=š,PRON,nmod,1.0,2,0,0,0,1,1,0,0,0.21428571428571427,nmod,DD-K35.conllu
6.0,kām,NOUN,nmod,Sing,36,0,0.0,8.0,dādār,NOUN,nmod,2.0,1,2,0,0,2,1,1,1,0.42857142857142855,nmod,DD-K35.conllu
10.0,rawāgīh,NOUN,nsubj,Sing,13,0,0.0,6.0,kām,NOUN,nmod,4.0,2,4,0,0,3,2,1,0,0.7142857142857143,nmod dep,DD-K35.conllu
4.0,mehmānīh,NOUN,nsubj,Sing,9,36,3.999995555560494,3.0,=š,PRON,nmod,1.0,2,0,0,0,1,1,0,0,0.8,nmod,DD-K35.conllu
2.0,mardān,NOUN,nsubj,Plur,156,10,0.06410255999342564,4.0,ašōwān,ADJ,amod,2.0,1,0,0,9,2,1,1,1,0.05128205128205128,amod,DD-K35.conllu
10.0,frawahr,NOUN,obl,Sing,15,868,57.86662808891461,7.0,ān,DET,det,3.0,2,1,3,6,2,3,0,0,0.2564102564102564,case det amod,DD-K35.conllu
10.0,frawahr,NOUN,obl,Sing,15,31,2.0666652888898076,9.0,abēzag,ADJ,amod,1.0,2,1,3,6,2,3,1,1,0.2564102564102564,case det amod,DD-K35.conllu
24.0,spāh,NOUN,obj,Sing,12,868,72.33327305560579,21.0,ān,DET,det,3.0,2,4,7,2,3,3,0,0,0.6153846153846154,det nmod conj,DD-K35.conllu
24.0,spāh,NOUN,obj,Sing,12,0,0.0,23.0,yazadān,NOUN,nmod,1.0,2,4,7,2,3,3,1,1,0.6153846153846154,det nmod conj,DD-K35.conllu
27.0,xwadāyīh,NOUN,conj,Sing,56,10,0.17857139668367916,26.0,mēnōy,NOUN,nmod,1.0,2,6,8,1,2,2,0,0,0.6923076923076923,nmod nmod,DD-K35.conllu
27.0,xwadāyīh,NOUN,conj,Sing,56,0,0.0,29.0,ohrmazd,PROPN,nmod,2.0,1,6,8,1,2,2,1,1,0.6923076923076923,nmod nmod,DD-K35.conllu
35.0,paymōgīh,NOUN,obl,Sing,2,11,5.499972500137499,34.0,gētīyī,ADJ,amod,1.0,2,8,9,0,4,3,0,0,0.8974358974358975,case amod conj,DD-K35.conllu
37.0,hambandīh,NOUN,conj,Sing,1,0,0.0,40.0,tan,NOUN,nmod,3.0,1,9,9,0,3,2,2,1,0.9487179487179487,cc nmod,DD-K35.conllu
3.0,abzārōmandīh,NOUN,nsubj,Sing,1,36,35.999640003599964,2.0,=šān,PRON,nmod,1.0,2,0,0,2,1,2,0,0,0.13636363636363635,nmod amod,DD-K35.conllu
3.0,abzārōmandīh,NOUN,nsubj,Sing,1,13,12.999870001299985,4.0,mādayān,ADJ,amod,1.0,1,0,0,2,1,2,0,0,0.13636363636363635,nmod amod,DD-K35.conllu
12.0,abargīrišnīh,NOUN,obl,Sing,1,868,867.9913200867991,9.0,ān,DET,det,3.0,2,3,2,0,2,4,0,0,0.5454545454545454,case det amod nmod,DD-K35.conllu
12.0,abargīrišnīh,NOUN,obl,Sing,1,1,0.9999900000999989,11.0,xradīg,ADJ,amod,1.0,2,3,2,0,2,4,1,1,0.5454545454545454,case det amod nmod,DD-K35.conllu
12.0,abargīrišnīh,NOUN,obl,Sing,1,1,0.9999900000999989,14.0,humat,NOUN,nmod,2.0,1,3,2,0,2,4,3,1,0.5454545454545454,case det amod nmod,DD-K35.conllu
18.0,arawāgīh,NOUN,conj,Sing,1,0,0.0,20.0,dušmat,NOUN,nmod,2.0,1,8,2,0,2,1,3,1,0.8181818181818182,nmod,DD-K35.conllu
3.0,handāxtār,NOUN,nsubj,Sing,1,36,35.999640003599964,2.0,=šān,PRON,nmod,1.0,2,0,0,13,1,1,0,0,0.05,nmod,DD-K35.conllu
5.0,xwadāy,NOUN,obj,Sing,34,11,0.3235293166090245,4.0,gētīyīg,ADJ,amod,1.0,2,1,1,12,2,2,0,0,0.08333333333333333,amod nmod,DD-K35.conllu
5.0,xwadāy,NOUN,obj,Sing,34,0,0.0,7.0,ohrmazd,PROPN,nmod,2.0,1,1,1,12,2,2,1,1,0.08333333333333333,amod nmod,DD-K35.conllu
13.0,dēn,NOUN,obj,Sing,201,868,4.318407745352848,10.0,ān,DET,det,3.0,2,3,3,10,2,2,0,0,0.21666666666666667,det amod,DD-K35.conllu
13.0,dēn,NOUN,obj,Sing,201,31,0.15422884804831602,12.0,abēzag,ADJ,amod,1.0,2,3,3,10,2,2,1,1,0.21666666666666667,det amod,DD-K35.conllu
18.0,dādār,NOUN,obj,Sing,98,73,0.7448978831736853,20.0,weh,ADJ,amod,2.0,1,4,5,8,2,2,1,1,0.3,amod amod,DD-K35.conllu
18.0,dādār,NOUN,obj,Sing,98,31,0.31632649833403076,22.0,abēzag,ADJ,amod,4.0,1,4,5,8,2,2,1,1,0.3,amod amod,DD-K35.conllu
29.0,rawāgdahišnīh,NOUN,nmod,Sing,1,0,0.0,35.0,mānsr,NOUN,nmod,6.0,1,8,7,6,4,2,3,1,0.48333333333333334,case nmod,DD-K35.conllu
35.0,mānsr,NOUN,nmod,Sing,6,868,144.6664255559574,31.0,ān,DET,det,4.0,2,9,9,4,3,3,0,0,0.5833333333333334,det det amod,DD-K35.conllu
35.0,mānsr,NOUN,nmod,Sing,6,73,12.166646388922686,32.0,weh,ADJ,amod,3.0,2,9,9,4,3,3,1,0,0.5833333333333334,det det amod,DD-K35.conllu
36.0,rasišn,NOUN,nmod,Sing,11,0,0.0,40.0,ristāxēzēnišnīh,NOUN,nmod,4.0,1,10,9,4,3,1,4,1,0.6,nmod,DD-K35.conllu
40.0,ristāxēzēnišnīh,NOUN,nmod,Sing,1,868,867.9913200867991,38.0,ān,DET,det,2.0,2,11,10,3,2,4,0,0,0.6666666666666666,det det amod conj,DD-K35.conllu
40.0,ristāxēzēnišnīh,NOUN,nmod,Sing,1,73,72.99927000729993,39.0,weh,ADJ,amod,1.0,2,11,10,3,2,4,0,0,0.6666666666666666,det det amod conj,DD-K35.conllu
43.0,hamayārīh,NOUN,conj,Sing,4,0,0.0,29.0,rawāgdahišnīh,NOUN,nmod,14.0,2,13,10,3,5,4,2,0,0.7166666666666667,cc nmod nmod conj,DD-K35.conllu
43.0,hamayārīh,NOUN,conj,Sing,4,1,0.24999937500156252,36.0,rasišn,NOUN,nmod,7.0,2,13,10,3,5,4,1,0,0.7166666666666667,cc nmod nmod conj,DD-K35.conllu
46.0,spās,NOUN,conj,Sing,16,1,0.06249996093752441,45.0,xwēšīg,ADJ,amod,1.0,2,14,11,2,1,2,0,0,0.7666666666666667,cc amod,DD-K35.conllu
51.0,dām,NOUN,obl,Sing,127,9,0.07086613615227275,49.0,hamist,DET,det,2.0,2,16,11,2,1,3,0,0,0.85,case det amod,DD-K35.conllu
51.0,dām,NOUN,obl,Sing,127,6,0.047244090768181826,50.0,gētī,NOUN,amod,1.0,2,16,11,2,1,3,0,0,0.85,case det amod,DD-K35.conllu
4.0,mehīh,NOUN,nsubj,Sing,5,868,173.5996528006944,3.0,ān,DET,det,1.0,2,0,0,2,1,1,0,0,0.12903225806451613,det,DD-K35.conllu
7.0,mardōm,NOUN,obl,Sing,171,556,3.2514617981601286,5.0,nē,PART,advmod,2.0,2,1,0,2,6,4,0,0,0.22580645161290322,advmod det conj case,DD-K35.conllu
7.0,mardōm,NOUN,obl,Sing,171,158,0.9239765541534178,6.0,harw,DET,det,1.0,2,1,0,2,6,4,0,0,0.22580645161290322,advmod det conj case,DD-K35.conllu
12.0,mardān,NOUN,conj,Plur,156,372,2.3846152317554337,8.0,bē,CCONJ,cc,4.0,2,3,0,2,5,4,0,0,0.3870967741935484,cc nmod amod acl:relcl,DD-K35.conllu
12.0,mardān,NOUN,conj,Plur,156,11,0.07051281599276821,11.0,pāšomān,NOUN,nmod,1.0,2,3,0,2,5,4,1,0,0.3870967741935484,cc nmod amod acl:relcl,DD-K35.conllu
12.0,mardān,NOUN,conj,Plur,156,10,0.06410255999342564,14.0,ašōwān,ADJ,amod,2.0,1,3,0,2,5,4,1,1,0.3870967741935484,cc nmod amod acl:relcl,DD-K35.conllu
28.0,bun,NOUN,acl:relcl,Sing,53,0,0.0,32.0,dahišn,NOUN,nmod,4.0,1,4,2,0,2,5,1,1,0.9032258064516129,mark cop conj conj nmod,DD-K35.conllu
